M|0|10000000||ACEITES SALUDABLES|100000
M|0|10000001||OLIVA|100000
M|0|10000002||ACEITE DE MESA|100000
M|0|10000003||ACEITE DE COCINA (SOJA)|100000
M|0|10000004||ACEITES CREMOSOS|100000
M|0|10000100||BLANCOS|100001
M|0|10000101||TINTOS|100001
M|0|10000102||ADEREZANTES|100001
M|0|10000103||VARIOS|100001
M|0|10010000||GASEOSAS SABORES|100100
M|0|10010001||SODAS|100100
M|0|10010002||TONICAS|100100
M|0|10010003||GASEOSAS NEGRAS|100100
M|0|10010004||REFRESCOS LIQUIDOS|100100
M|0|10010005||SIN ALCOHOL|100100
M|0|10010006||ISOTONICOS|100100
M|0|10010007||ENERGIZANTES|100100
M|0|10010008||MALTAS|100100
M|0|10010009||BEBIDAS DE CAFE|100100
M|0|10010010||ALOE VERA|100100
M|0|10010100||BEBIDAS DE SOYA|100101
M|0|10010101||CITRUS PUNCH|100101
M|0|10010102||NECTARES|100101
M|0|10010103||REFRESCOS|100101
M|0|10010104||JUGOS|100101
M|0|10010105||NO DISPONIBLE|100101
M|0|10010200||SIN GAS|100102
M|0|10010201||CON GAS|100102
M|0|10010300||NACIONALES|100103
M|0|10010301||NEGRAS|100103
M|0|10010302||REFAJOS|100103
M|0|10010303||IMPORTACION|100103
M|0|10010304||SIN ALCOHOL|100103
M|0|10010305||VARIOS|100103
M|0|10010400||TE EN POLVO|100104
M|0|10010401||TE LIQUIDO|100104
M|0|10010500||ECONOMICOS|100105
M|0|10010501||FAMILIARES|100105
M|0|10010502||LIGHT|100105
M|0|10010503||TE EN POLVO|100105
M|0|10010600||SIN GAS|100106
M|0|10010601||CON GAS|100106
M|0|10020000||BORGOGNE|100200
M|0|10020001||BORDEAUX|100200
M|0|10020002||VIN DE PAYS|100200
M|0|10020003||PROVENCE- RHONE|100200
M|0|10020004||LOIRE|100200
M|0|10020005||LANGUEDOC|100200
M|0|10020006||SOUD-OUEST|100200
M|0|10020007||BEAUJOLAIS|100200
M|0|10020100||RIOJA|100201
M|0|10020101||RIBERA DEL DUERO|100201
M|0|10020102||VALDEPENAS|100201
M|0|10020103||PENEDES|100201
M|0|10020104||PRIORAT|100201
M|0|10020105||RUEDA|100201
M|0|10020106||VALENCIA|100201
M|0|10020107||TIERRA DE CASTILLA Y LEON|100201
M|0|10020108||MESA|100201
M|0|10020109||UTIEL REQUENA|100201
M|0|10020110||CATALUNYA|100201
M|0|10020111||NAVARRA|100201
M|0|10020112||LA MANCHA|100201
M|0|10020113||TORO|100201
M|0|10020200||CABERNET SAUVIGNON|100202
M|0|10020201||MERLOT|100202
M|0|10020202||SYRAH|100202
M|0|10020203||MALBEC|100202
M|0|10020204||BLEND|100202
M|0|10020205||CARMENERE|100202
M|0|10020206||PINOT NOIR|100202
M|0|10020300||CABERNET SAUVIGNON|100203
M|0|10020301||MERLOT|100203
M|0|10020302||SYRAH|100203
M|0|10020303||MALBEC|100203
M|0|10020304||BLEND|100203
M|0|10020305||PINOT NOIR|100203
M|0|10020306||TEMPRANILLO|100203
M|0|10020400||DULCES|100204
M|0|10020401||SEMI SECOS|100204
M|0|10020402||SECOS|100204
M|0|10020403||NO DISPONIBLE|100204
M|0|10020500||VENETO|100205
M|0|10020501||TOSCANA|100205
M|0|10020502||VIN DA TAVOLA|100205
M|0|10020503||PIEMONTEA|100205
M|0|10020504||NO DISPONIBLE|100205
M|0|10020505||PORTUGAL|100205
M|0|10020600||ALENTEJA|100206
M|0|10020601||BAIRRADA|100206
M|0|10020602||DAO|100206
M|0|10020603||MADEIRA|100206
M|0|10020700||EINZELLAGE|100207
M|0|10020701||GROSLAGE|100207
M|0|10020702||BEREICH|100207
M|0|10020800||CALIFORNIA|100208
M|0|10020801||NEW YORK|100208
M|0|10020802||OREGON|100208
M|0|10020803||WASHINGTON|100208
M|0|10020900||SYRAH|100209
M|0|10020901||MERLOT|100209
M|0|10020902||CABERNET SAUVIGNON|100209
M|0|10020903||BLEND|100209
M|0|10020904||NO DISPONIBLE|100209
M|0|10021000||ESPANA|100210
M|0|10021001||EE.UU|100210
M|0|10021002||FRANCIA|100210
M|0|10021003||COLOMBIA|100210
M|0|10030000||BORGONA|100300
M|0|10030001||BORDEUAUX|100300
M|0|10030002||VIN DE PAYS|100300
M|0|10030003||PROVENCE- RHONE|100300
M|0|10030004||LOIRE|100300
M|0|10030005||LANGUEDOC|100300
M|0|10030006||ALSACIA|100300
M|0|10030007||SOUTH EAST|100300
M|0|10030100||RIOJA|100301
M|0|10030101||RIBERA DEL DUERO|100301
M|0|10030102||TIERRA DE CASTILLA|100301
M|0|10030103||RIAX BAIXAS|100301
M|0|10030104||RUEDA|100301
M|0|10030105||VALENCIA|100301
M|0|10030106||MESA|100301
M|0|10030200||SAUVIGNON BLANC|100302
M|0|10030201||CHARDONNAY|100302
M|0|10030202||BLEND|100302
M|0|10030203||LATE HARVEST|100302
M|0|10030300||SAUVIGNO BLANC|100303
M|0|10030301||CHARDONNAY|100303
M|0|10030302||TORRONTES|100303
M|0|10030303||BLEND|100303
M|0|10030400||DULCES|100304
M|0|10030401||SEMI SECOS|100304
M|0|10030402||SECOS|100304
M|0|10030403||OTROS|100304
M|0|10030500||VENETO|100305
M|0|10030501||TOSCANA|100305
M|0|10030502||PIEMONTE|100305
M|0|10030503||VIN DA TAVOLAA|100305
M|0|10030504||NO DISPONIBLE|100305
M|0|10030505||AUSTRALIA|100305
M|0|10030506||ITALIA|100305
M|0|10030600||DAO|100306
M|0|10030601||MADEIRA|100306
M|0|10030700||CALIFORNIA|100307
M|0|10030701||NEW YORK|100307
M|0|10030702||WASHINGTON|100307
M|0|10030703||OREGON|100307
M|0|10030800||CHARDONNAY|100308
M|0|10030801||VIOGNIER|100308
M|0|10030802||SEMILLON|100308
M|0|10030803||BLEND|100308
M|0|10030900||EINZELLAGEGE|100309
M|0|10030901||GROSLAGE|100309
M|0|10030902||BEREICH|100309
M|0|10040000||BRUT|100400
M|0|10040001||SEMI SECOS|100400
M|0|10040002||DULCE|100400
M|0|10040003||ROSADO|100400
M|0|10040100||BRUT|100401
M|0|10040101||SEMI SECOS|100401
M|0|10040102||DULCE|100401
M|0|10040103||ROSADO|100401
M|0|10040104||SIN ALCOHOL|100401
M|0|10040200||ACHAMPANADAS|100402
M|0|10040201||SIN GAS|100402
M|0|10040300||BRUT|100403
