M|0|100000||A|1000
M|0|100001||V|1000
M|0|100100||R|1001
M|0|100101||B|1001
M|0|100102||A|1001
M|0|100103||C|1001
M|0|100104||T|1001
M|0|100105||I|1001
M|0|100106||A|1001
M|0|100200||F|1002
M|0|100201||E|1002
M|0|100202||C|1002
M|0|100203||A|1002
M|0|100204||C|1002
M|0|100205||I|1002
M|0|100206||P|1002
M|0|100207||A|1002
M|0|100208||E|1002
M|0|100209||A|1002
M|0|100210||S|1002
M|0|100300||F|1003
M|0|100301||E|1003
M|0|100302||C|1003
M|0|100303||A|1003
M|0|100304||C|1003
M|0|100305||I|1003
M|0|100306||P|1003
M|0|100307||E|1003
M|0|100308||A|1003
M|0|100309||A|1003
M|0|100400||C|1004
M|0|100401||E|1004
M|0|100402||S|1004
M|0|100403||C|1004
M|0|100404|| |1004
M|0|100405||D|1004
M|0|100406|| |1004
M|0|100407||D|1004
M|0|100408|| |1004
M|0|100500||V|1005
M|0|100501||J|1005
M|0|100502||M|1005
M|0|100503||M|1005
M|0|100504||F|1005
M|0|100600||W|1006
M|0|100601||G|1006
M|0|100602||R|1006
M|0|100603||V|1006
M|0|100604||A|1006
M|0|100605||L|1006
M|0|100606||A|1006
M|0|100607||B|1006
M|0|100608||C|1006
M|0|100700||F|1007
M|0|100701||E|1007
M|0|100702||A|1007
M|0|100703||C|1007
M|0|100704||E|1007
M|0|100705||C|1007
M|0|100800||M|1008
M|0|100900||T|1009
M|0|100901||T|1009
M|0|100902||T|1009
M|0|100903||T|1009
M|0|100904||T|1009
M|0|100905||T|1009
M|0|100906||T|1009
M|0|100907||T|1009
M|0|100908||T|1009
M|0|100909||T|1009
M|0|100910||T|1009
M|0|100911||T|1009
M|0|101000||B|1010
M|0|101001||B|1010
M|0|101002||B|1010
M|0|101003||B|1010
M|0|101004||B|1010
M|0|101005||B|1010
M|0|101006||B|1010
M|0|101007||B|1010
M|0|101008||B|1010
M|0|101009||B|1010
M|0|101010||B|1010
M|0|101011||B|1010
M|0|101100||R|1011
M|0|101101||R|1011
M|0|101102||R|1011
M|0|101103||R|1011
M|0|101104||R|1011
M|0|101105||R|1011
M|0|101106||R|1011
M|0|101200||C|1012
M|0|101201||C|1012
M|0|101202||E|1012
M|0|101203||E|1012
M|0|101204||E|1012
M|0|101205||E|1012
M|0|101206||E|1012
M|0|101300||V|1013
M|0|101301||V|1013
M|0|101302||J|1013
M|0|101303||A|1013
M|0|101304||S|1013
M|0|109700||A|1097
M|0|109999||C|1099
M|0|110000||C|1100
M|0|110001||L|1100
M|0|110002||M|1100
M|0|110003||C|1100
M|0|110004||A|1100
M|0|110005||D|1100
M|0|110006||E|1100
M|0|110007||L|1100
M|0|110008||A|1100
M|0|110009||I|1100
M|0|110010||L|1100
M|0|110100||J|1101
M|0|110101||D|1101
M|0|110102||E|1101
M|0|110103||S|1101
M|0|110104||E|1101
M|0|110105||D|1101
M|0|110106||B|1101
M|0|110107||E|1101
M|0|110108||E|1101
M|0|110109||E|1101
M|0|110200||G|1102
M|0|110201||L|1102
M|0|110202||A|1102
M|0|110203||L|1102
M|0|110204||B|1102
M|0|119999||C|1199
M|0|120101||A|1201
M|0|120102||C|1201
M|0|120103||C|1201
M|0|120104||F|1201
M|0|120105||D|1201
M|0|120106||J|1201
M|0|120107||P|1201
M|0|120108||A|1201
M|0|120109||B|1201
M|0|120110||C|1201
M|0|120200||M|1202
M|0|120201||M|1202
M|0|120202||M|1202
M|0|120203||M|1202
M|0|120204||C|1202
M|0|120205||F|1202
M|0|120206||D|1202
M|0|120207||C|1202
M|0|120208||C|1202
M|0|120209||A|1202
M|0|120210||F|1202
M|0|120211||R|1202
M|0|120212||P|1202
M|0|120213||N|1202
M|0|120214||E|1202
M|0|120300||H|1203
M|0|120301||J|1203
M|0|120302||P|1203
M|0|120400||P|1204
M|0|120401||P|1204
M|0|120402||P|1204
M|0|120403||P|1204
M|0|120404||P|1204
M|0|120405||P|1204
M|0|120406||S|1204
M|0|120500||C|1205
M|0|120501||P|1205
M|0|120600||C|1206
M|0|120601||C|1206
M|0|120602||C|1206
M|0|120603||D|1206
M|0|120604||E|1206
M|0|120605||G|1206
M|0|120606||S|1206
M|0|120607||S|1206
M|0|122010||C|1220
M|0|129999||C|1299
M|0|140000||E|1400
M|0|140001||E|1400
M|0|140002||E|1400
M|0|140003||E|1400
M|0|140004||E|1400
M|0|140005||E|1400
M|0|140006||E|1400
M|0|140007||E|1400
M|0|140008||E|1400
M|0|140009||E|1400
M|0|140100||E|1401
M|0|140101||E|1401
M|0|140200||E|1402
M|0|140201||T|1402
M|0|140202||E|1402
M|0|140203||E|1402
M|0|140204||E|1402
M|0|140205||E|1402
M|0|140206||E|1402
M|0|140207||E|1402
M|0|140300||E|1403
M|0|140301||E|1403
M|0|140302||E|1403
M|0|140303||E|1403
M|0|140400||E|1404
M|0|140401||E|1404
M|0|140402||E|1404
M|0|140403||E|1404
M|0|140404||E|1404
M|0|140500||E|1405
M|0|140600||E|1406
M|0|140601||E|1406
M|0|140602||E|1406
M|0|140603||E|1406
M|0|140604||E|1406
M|0|140605||E|1406
M|0|140606||E|1406
M|0|140607||E|1406
M|0|140700||C|1407
M|0|140701||L|1407
M|0|140702||C|1407
M|0|140703||T|1407
M|0|140704||M|1407
M|0|140705||C|1407
M|0|140706||M|1407
M|0|140800||G|1408
M|0|140801||G|1408
M|0|140802||G|1408
M|0|140803||P|1408
M|0|140804||F|1408
M|0|140805||M|1408
M|0|140806||C|1408
M|0|140807||C|1408
M|0|140808||D|1408
M|0|140900||P|1409
M|0|140901||A|1409
M|0|140902||H|1409
M|0|140903||A|1409
M|0|140904||P|1409
M|0|140905||R|1409
M|0|140906||C|1409
M|0|141000||D|1410
M|0|141001||L|1410
M|0|141002||M|1410
M|0|141003||A|1410
M|0|141100||A|1411
M|0|141101||C|1411
M|0|141102||P|1411
M|0|141103||C|1411
M|0|141104||C|1411
M|0|141105||P|1411
M|0|141200||S|1412
M|0|141201||P|1412
M|0|141202||C|1412
M|0|141203||A|1412
M|0|141204||G|1412
M|0|141205||S|1412
M|0|141206||C|1412
M|0|141207||A|1412
M|0|141208||V|1412
M|0|141300||C|1413
M|0|149700||A|1497
M|0|149999||C|1499
M|0|150000||Q|1500
M|0|150001||F|1500
M|0|150002||P|1500
M|0|150003||E|1500
M|0|150004||B|1500
M|0|150005||E|1500
M|0|150006||R|1500
M|0|150007||I|1500
M|0|150100||Y|1501
M|0|150101||P|1501
M|0|150102||N|1501
M|0|150103||C|1501
M|0|150104||M|1501
M|0|150105||M|1501
M|0|150106||H|1501
M|0|150107||L|1501
M|0|150108||B|1501
M|0|150197||A|1501
M|0|150200||P|1502
M|0|150201||C|1502
M|0|150202||G|1502
M|0|150203||C|1502
M|0|150204||P|1502
M|0|150205||P|1502
M|0|150206||C|1502
M|0|150300||S|1503
M|0|150301||M|1503
M|0|150302||P|1503
M|0|150303||P|1503
M|0|150304||P|1503
M|0|150305||P|1503
M|0|150306||C|1503
M|0|150307||V|1503
M|0|150308||G|1503
M|0|150400||B|1504
M|0|150401||E|1504
M|0|150402||T|1504
M|0|150403||F|1504
M|0|150404||N|1504
M|0|150405||P|1504
M|0|150406||H|1504
M|0|150500||C|1505
M|0|150501||P|1505
M|0|150502||P|1505
M|0|150503||O|1505
M|0|150504|| |1505
M|0|150505|| |1505
M|0|150506|| |1505
M|0|150507|| |1505
M|0|150600||C|1506
M|0|150601||P|1506
M|0|150602||M|1506
M|0|150603||P|1506
M|0|150604||B|1506
M|0|150605||P|1506
M|0|150606||A|1506
M|0|150607||E|1506
M|0|150700||P|1507
M|0|150701||P|1507
M|0|150702||P|1507
M|0|150703||P|1507
M|0|150800||P|1508
M|0|150801||A|1508
M|0|150802||T|1508
M|0|150803||W|1508
M|0|150804||E|1508
M|0|150805||E|1508
M|0|150806||P|1508
M|0|150807||V|1508
M|0|150900||J|1509
M|0|151000||S|1510
M|0|151001||L|1510
M|0|151100||Q|1511
M|0|151101||Q|1511
M|0|151102||Q|1511
M|0|151103||Q|1511
M|0|151104||Q|1511
M|0|151105||Q|1511
M|0|151106||Q|1511
M|0|151107||C|1511
M|0|151108||M|1511
M|0|151109||M|1511
M|0|151110||A|1511
M|0|151111||O|1511
M|0|151112||K|1511
M|0|151113||Y|1511
M|0|151114||Y|1511
M|0|151115||B|1511
M|0|151116||P|1511
M|0|151117||J|1511
M|0|151118||L|1511
M|0|151119|| |1511
M|0|151120||C|1511
M|0|151121||C|1511
M|0|151122||C|1511
M|0|151123||A|1511
M|0|151124||T|1511
M|0|151125||E|1511
M|0|151126||T|1511
M|0|151127||S|1511
M|0|151128||P|1511
M|0|151129||P|1511
M|0|151200||M|1512
M|0|151201||P|1512
M|0|151202||P|1512
M|0|151203||P|1512
M|0|151204||G|1512
M|0|151205||V|1512
M|0|151206||P|1512
M|0|151207||G|1512
M|0|151208||P|1512
M|0|151209||P|1512
M|0|151210||C|1512
M|0|151211||P|1512
M|0|151212||E|1512
M|0|151213||P|1512
M|0|151214||P|1512
M|0|151215||H|1512
M|0|151216||H|1512
M|0|151217||P|1512
M|0|151218||F|1512
M|0|151219||S|1512
M|0|151300||P|1513
M|0|151301||P|1513
M|0|151302||P|1513
M|0|151303||P|1513
M|0|151304||P|1513
M|0|151305||B|1513
M|0|151306||P|1513
M|0|151307||H|1513
M|0|151308||L|1513
M|0|151309||L|1513
M|0|151400||B|1514
M|0|151401||K|1514
M|0|151402||L|1514
M|0|151403||Y|1514
M|0|151404||B|1514
M|0|151405||B|1514
M|0|151406||B|1514
M|0|151407||C|1514
M|0|151408||Y|1514
M|0|151500||F|1515
M|0|151501||F|1515
M|0|151502||F|1515
M|0|151503||O|1515
M|0|151600||N|1516
M|0|151601||P|1516
M|0|151700||M|1517
M|0|151701||Q|1517
M|0|151702||C|1517
M|0|151703||Q|1517
M|0|151704||Q|1517
M|0|151705||V|1517
M|0|151706||D|1517
M|0|151800||C|1518
M|0|151900||M|1519
M|0|152000||M|1520
M|0|152001||M|1520
M|0|152100||A|1521
M|0|152101||A|1521
M|0|152102||A|1521
M|0|152200||P|1522
M|0|152201||T|1522
M|0|152202||M|1522
M|0|152203||P|1522
M|0|152300||C|1523
M|0|152301||J|1523
M|0|152302||N|1523
M|0|152303||R|1523
M|0|152400||S|1524
M|0|152401||H|1524
M|0|152402||S|1524
M|0|152403||J|1524
M|0|152404||M|1524
M|0|152405||C|1524
M|0|152406||E|1524
M|0|152500||G|1525
M|0|152501||V|1525
M|0|152502||P|1525
M|0|152503||P|1525
M|0|152504||H|1525
M|0|152505||A|1525
M|0|152506||P|1525
M|0|152507||F|1525
M|0|152508||H|1525
M|0|152509||H|1525
M|0|152510||P|1525
M|0|152511||M|1525
M|0|152512||E|1525
M|0|152513||P|1525
M|0|152514||M|1525
M|0|152515||P|1525
M|0|152516||P|1525
M|0|152517||P|1525
M|0|152518||C|1525
M|0|152600||P|1526
M|0|152601||P|1526
M|0|152602||M|1526
M|0|152603||T|1526
M|0|152604||C|1526
M|0|152605||P|1526
M|0|152606||P|1526
M|0|152607||B|1526
M|0|152608||T|1526
M|0|152700||L|1527
M|0|152701||L|1527
M|0|152702||L|1527
M|0|152800||H|1528
M|0|159700||A|1597
M|0|159800||D|1598
M|0|159999||C|1599
M|0|160000||C|1600
M|0|160001||P|1600
M|0|160002||E|1600
M|0|160100||M|1601
M|0|169999||C|1699
M|0|200000||J|2000
M|0|200001||C|2000
M|0|200002||C|2000
M|0|200003||P|2000
M|0|200004||P|2000
M|0|200005||D|2000
M|0|200006|| |2000
M|0|200007||E|2000
M|0|200100||P|2001
M|0|200101||P|2001
M|0|200102||S|2001
M|0|200103||P|2001
M|0|200104||C|2001
M|0|200105||I|2001
M|0|200106||P|2001
M|0|200200||Q|2002
M|0|200201||Q|2002
M|0|200202||Q|2002
M|0|200203||Q|2002
M|0|200204||E|2002
M|0|200300||P|2003
M|0|200301||P|2003
M|0|200302||E|2003
M|0|200303||P|2003
M|0|200304||P|2003
M|0|200305||D|2003
M|0|200306||P|2003
M|0|200307||A|2003
M|0|200400||E|2004
M|0|209999||C|2099
M|0|210000||P|2100
M|0|210001||P|2100
M|0|210002||P|2100
M|0|210003||M|2100
M|0|210004||P|2100
M|0|210100||P|2101
M|0|210101||M|2101
M|0|210102||P|2101
M|0|210200||P|2102
M|0|210300||P|2103
M|0|210301||S|2103
M|0|210302||A|2103
M|0|210400||I|2104
M|0|210500||P|2105
M|0|210501||P|2105
M|0|210502||P|2105
M|0|210601||M|2106
M|0|210700||P|2107
M|0|210701||P|2107
M|0|210702||P|2107
M|0|210703||P|2107
M|0|210704||E|2107
M|0|210800||P|2108
M|0|210801||M|2108
M|0|210802||P|2108
M|0|210900||P|2109
M|0|211000||I|2110
M|0|211100||J|2111
M|0|211101||M|2111
M|0|219700||A|2197
M|0|219999||C|2199
M|0|220000||E|2200
M|0|220001||P|2200
M|0|220002||T|2200
M|0|220003||P|2200
M|0|220004||H|2200
M|0|220100||C|2201
M|0|220101||F|2201
M|0|220102||F|2201
M|0|220103||J|2201
M|0|220104||F|2201
M|0|220105||F|2201
M|0|220106||P|2201
M|0|220200||C|2202
M|0|220201||B|2202
M|0|220202||F|2202
M|0|220203||O|2202
M|0|220300||B|2203
M|0|220301||B|2203
M|0|220302||E|2203
M|0|220303||O|2203
M|0|229700||A|2297
M|0|229999||C|2299
M|0|230000||P|2300
M|0|230001||P|2300
M|0|230002||P|2300
M|0|230003||P|2300
M|0|230004||P|2300
M|0|230005||G|2300
M|0|230100||C|2301
M|0|230101||D|2301
M|0|230102||B|2301
M|0|230103||H|2301
M|0|230104||D|2301
M|0|230105||P|2301
M|0|230200||G|2302
M|0|230201||P|2302
M|0|230202||T|2302
M|0|230203||M|2302
M|0|230204||B|2302
M|0|230205||C|2302
M|0|230300||T|2303
M|0|230301||T|2303
M|0|230302||T|2303
M|0|230303||P|2303
M|0|230400||C|2304
M|0|230401||G|2304
M|0|230402||B|2304
M|0|230403||P|2304
M|0|230404||P|2304
M|0|230405||P|2304
M|0|230406||P|2304
M|0|230407||C|2304
M|0|230408||H|2304
M|0|230500||D|2305
M|0|230501||P|2305
M|0|230502||A|2305
M|0|230503||P|2305
M|0|230504||P|2305
M|0|230505||F|2305
M|0|230506||I|2305
M|0|230507||P|2305
M|0|230508|| |2305
M|0|230600||C|2306
M|0|230601||B|2306
M|0|230602||B|2306
M|0|230603||I|2306
M|0|230604||E|2306
M|0|230605|| |2306
M|0|230606|| |2306
M|0|230700||P|2307
M|0|230701||V|2307
M|0|230702||C|2307
M|0|230703||P|2307
M|0|230704||P|2307
M|0|230705||C|2307
M|0|230800||P|2308
M|0|230801||V|2308
M|0|239800||A|2398
M|0|239999||C|2399
M|0|240000||C|2400
M|0|240001||M|2400
M|0|240002||C|2400
M|0|240003||B|2400
M|0|240004||S|2400
M|0|240005||C|2400
M|0|240006||V|2400
M|0|240007||C|2400
M|0|240008||C|2400
M|0|240009||L|2400
M|0|240100||V|2401
M|0|240101||S|2401
M|0|240200||T|2402
M|0|240201||M|2402
M|0|240202||S|2402
M|0|240300||C|2403
M|0|240301||S|2403
M|0|240302||C|2403
M|0|240400||C|2404
M|0|240401||M|2404
M|0|240402||S|2404
M|0|240403||C|2404
M|0|240404||E|2404
M|0|240405||C|2404
M|0|240500||P|2405
M|0|240501||P|2405
M|0|240502||S|2405
M|0|240503||O|2405
M|0|240504||P|2405
M|0|240505||E|2405
M|0|240506||C|2405
M|0|240600||P|2406
M|0|240601|| |2406
M|0|240603||L|2406
M|0|240700||C|2407
M|0|240800||P|2408
M|0|240801||A|2408
M|0|240900||C|2409
M|0|241000||E|2410
M|0|241100||R|2411
M|0|241200||L|2412
M|0|241201||D|2412
